symbol,GSM1480043,GSM1480044,GSM1480045,GSM1480046,GSM1480047,GSM1480048,GSM1480049,GSM1480050,GSM1480051,GSM1480052,GSM1480053,GSM1480054,GSM1480055,GSM1480056,GSM1480057,GSM1480058,GSM1480059,GSM1480060,GSM1480061,GSM1480062,GSM1480063,GSM1480064,GSM1480065,GSM1480066,GSM1480067,GSM1480068,GSM1480069,GSM1480070,GSM1480071,GSM1480072,GSM1480073,GSM1480074,GSM1480075,GSM1480076,GSM1480077,GSM1480078,GSM1480079,GSM1480080,GSM1480081,GSM1480082,GSM1480083,GSM1480084,GSM1480085,GSM1480086,GSM1480087,GSM1480088,GSM1480089,GSM1480090
LOC107161159,4.465218,4.477914,4.493025,4.428737,4.483862,4.440446,4.422515,4.447454,4.458998,4.43409,4.457192,4.434876,4.432774,4.459037,4.446841,4.466236,4.413999,4.429385,4.40392,4.415433,4.502763,4.45704,4.430545,4.469915,4.476946,4.506779,4.497028,4.420433,4.462558,4.517042,4.432953,4.436919,4.482048,4.412685,4.424787,4.441813,4.464904,4.396831,4.402803,4.411447,4.498575,4.461394,4.409506,4.465041,4.454445,4.410968,4.432099,4.401938
SRRM3,4.96745,4.612379,4.748984,4.622682,4.911479,4.730477,4.617935,4.816657,4.631074,4.898969,4.762627,4.681689,4.731494,4.627797,4.560934,4.69403,4.839477,4.815588,4.666079,4.860232,4.545413,4.50982,4.864197,4.57091,4.705701,4.628024,4.586761,4.709584,4.651044,4.551744,4.684495,4.620205,4.649791,4.689825,4.59699,4.583371,4.624052,4.53174,4.64259,4.675191,4.731991,4.749446,4.688569,4.613043,4.515292,4.663755,4.575393,4.663217
LINC01523,4.529601,4.551449,4.518263,4.518806,4.414904,4.49827,4.516374,4.486329,4.468766,4.495956,4.457192,4.464943,4.52845,4.606068,4.543065,4.563375,4.578933,4.564824,4.595028,4.534217,4.511149,4.512126,4.465998,4.573447,4.468012,4.563625,4.506035,4.495784,4.505556,4.49737,4.531556,4.568484,4.499088,4.483572,4.516778,4.546998,4.519707,4.509444,4.560142,4.518035,4.428264,4.536756,4.538338,4.494426,4.502587,4.559399,4.531511,4.521023
LOC101929517,4.548061,4.43818,4.509113,4.497156,4.487685,4.417011,4.479364,4.505027,4.442765,4.518897,4.471711,4.547816,4.455435,4.70987,4.537039,4.514222,4.617658,4.518536,4.446859,4.500815,4.479955,4.541205,4.470433,4.502763,4.496041,4.553111,4.606722,4.514401,4.507877,4.521023,4.480037,4.576365,4.435626,4.572283,4.490534,4.492389,4.519707,4.560239,4.526466,4.49643,4.655224,4.443094,4.485726,4.490279,4.483862,4.529508,4.566978,4.485811
SLITRK4,5.190704,5.5713635,6.145375,5.834955,6.1425075,5.4285305,6.2976785,6.514877,5.536928,5.380117,5.589568,6.240458,6.4935375,6.282823,6.0824335,5.890039,5.278328,6.559859,6.4732605,5.736207,5.992043,6.2120685,5.050087,5.958136,6.667474,6.712526,6.212413,6.234425,5.3272515,6.7251845,5.398705,5.6761675,5.780421,6.087187,6.18468,5.9706845,7.1539725,5.830713,5.921214,5.9076815,5.978724,5.4921795,6.5614055,6.3256685,5.9347835,6.105735,6.3600935,6.3833635
LOC100505588,4.515204,4.562727,4.631074,4.609279,4.6851,4.610522,4.541446,4.682175,4.664672,4.698253,4.55014,4.58975,4.558633,4.696571,4.511194,4.624052,4.566422,4.606443,4.56417,4.712343,4.646393,4.715575,4.600516,4.543971,4.503156,4.499777,4.65232,4.755551,4.622993,4.544647,4.586761,4.523984,4.732325,4.653269,4.678825,4.618764,4.660849,4.919085,4.688539,4.603531,4.71262,4.536756,4.926825,4.592726,4.595135,4.591008,4.63271,4.536613
LOC101930164,4.523302,4.534685,4.544979,4.524238,4.512839,4.699307,4.862025,4.795792,4.647325,5.864721,4.682116,5.900901,4.791231,4.696571,5.608052,4.650231,4.5927,4.723449,4.632592,4.631861,4.722602,4.624665,4.650811,4.765587,4.496041,4.441849,4.550681,4.516463,4.468131,4.542253,4.648629,4.542921,4.732325,4.49801,4.466671,4.675191,4.525867,4.488226,4.532863,4.511592,4.492346,4.534312,4.575801,4.521023,4.598081,4.529508,4.944313,4.490279
LOC151174,4.431217,4.474196,4.451835,4.420279,4.369828,4.371124,4.451155,4.437241,4.524947,4.45704,4.565223,4.424997,4.388518,4.620488,4.450931,4.554185,4.492644,4.726656,4.454709,4.476946,4.461898,4.500815,4.505027,4.460386,4.557029,4.559399,4.488058,4.469996,4.449917,4.527385,4.402097,4.453269,4.407629,4.557522,4.527477,4.478324,4.50538,4.562727,4.530582,4.489779,4.465218,4.492517,4.458305,4.538638,4.626068,4.455244,4.44842,4.568789
KBTBD11-OT1,4.590746,4.595505,4.78705,4.590536,4.659312,4.542589,4.536848,4.580528,4.606309,4.50333,4.594307,4.51973,4.614679,4.524492,4.824913,4.569299,4.578933,4.698632,4.739679,4.561033,4.718958,4.505271,4.534498,4.593665,4.754428,4.692423,4.655317,4.671523,4.602771,4.701622,4.604953,4.584834,4.51237,4.617878,4.550826,4.592907,4.691932,4.585561,4.623993,4.531511,4.620927,4.586916,4.703918,4.518897,4.614571,4.56188,4.56208,4.743649
LOC101928766,4.429491,4.530393,4.494852,4.485602,4.498788,4.49827,4.509707,4.433662,4.474478,4.60683,4.510527,4.603531,4.525639,4.659138,4.655494,4.624052,4.617658,4.582857,4.531511,4.808057,4.522117,4.614951,4.512349,4.441996,4.419887,4.400854,4.452947,4.528173,4.451683,4.428824,4.447972,4.459266,4.477548,4.540871,4.527477,4.525891,4.444656,4.461744,4.430333,4.481349,4.559896,4.459576,4.427358,4.506515,4.479669,4.495404,4.457766,4.541634
C16orf52,5.584001,5.443956,4.992916,5.423168,5.569285,5.145461,4.772801,5.167077,5.672201,4.861576,5.227532,4.770373,5.076759,5.278933,4.766638,5.334244,5.601288,5.20596,5.541,5.595458,5.248668,5.316042,5.681024,5.525587,5.192539,5.082081,5.445046,5.233031,5.113594,5.131311,5.088894,5.293237,5.109621,5.193433,5.09469,4.731109,5.139527,5.565822,5.547681,5.512854,5.176693,5.272322,5.010808,4.911243,5.096038,5.272648,5.15252,5.162178
C21orf40,4.432935,4.450293,4.453458,4.478243,4.416577,4.405891,4.462909,4.466789,4.563625,4.506298,4.479995,4.458419,4.510659,4.481842,4.508802,4.504851,4.456044,4.474963,4.437858,4.424753,4.406843,4.468566,4.424787,4.424545,4.473853,4.457153,4.448048,4.419038,4.495109,4.415466,4.413434,4.431501,4.455893,4.43923,4.442288,4.429915,4.449391,4.454047,4.483779,4.433202,4.461432,4.496987,4.450856,4.412867,4.438577,4.427358,4.469955,4.454709
UHMK1,7.8944245,8.7947865,8.620642,8.872996,8.580487,8.684957,8.494292,8.7574135,8.8921315,8.574694,8.812044,8.433472,8.541331,8.640457,8.494625,8.4244675,8.966256,8.344925,8.415092,9.268348,8.649387,8.584686,8.756069,8.770194,8.2347175,8.092902,8.6249195,8.563569,8.7587705,8.282239,8.099415,8.256866,8.6565005,8.5280645,8.570174,8.1810355,8.5044725,8.4124625,8.6344035,8.7237045,8.642236,8.572739,8.6125885,8.429792,8.7430735,8.523339,8.624624,8.4977865
LOC100507464,4.474681,4.457326,4.491548,4.507877,4.516913,4.464865,4.514222,4.480532,4.494681,4.470274,4.418667,4.471151,4.455435,4.502719,4.459037,4.450256,4.408818,4.440172,4.405664,4.419887,4.418042,4.435447,4.455168,4.473632,4.589482,4.495956,4.502111,4.582728,4.549436,4.515026,4.457978,4.51057,4.435626,4.432756,4.490534,4.41607,4.48936,4.467184,4.437063,4.411447,4.407349,4.483946,4.446543,4.439447,4.454445,4.47735,4.452061,4.474843
LOC102724323,4.755551,4.684619,4.584834,4.805857,4.752313,4.784788,5.824041,5.222379,4.733851,6.586835,5.376504,7.039601,5.081353,4.581543,5.804235,4.539973,4.732057,4.61359,4.60068,4.553401,5.084101,4.588694,4.55009,4.705069,4.931703,4.538833,4.663097,4.575598,4.499304,4.611125,5.286987,4.523984,6.065545,5.009967,4.594493,4.914157,4.664701,4.872213,4.577773,4.631804,4.63288,4.641729,5.260256,4.933728,5.066129,4.807443,6.004451,4.497284
LOC102724661,4.595191,4.502978,4.465258,4.520799,4.508847,4.424962,4.468646,4.594654,4.509729,4.542968,4.485811,4.402415,4.459576,4.430456,4.441027,4.492666,4.499777,4.423065,4.427358,4.513235,4.498226,4.526281,4.461355,4.44586,4.414398,4.400854,4.470909,4.404439,4.437063,4.465061,4.476682,4.466948,4.43992,4.488773,4.462909,4.466869,4.519707,4.44842,4.500771,4.450931,4.533256,4.531882,4.488519,4.514668,4.469639,4.536049,4.43746,4.504373
LINC00112,4.468982,4.446822,4.458419,4.448608,4.459556,4.41395,4.46671,4.49673,4.461045,4.454709,4.435679,4.448589,4.518263,4.474437,4.516148,4.424753,4.479669,4.566827,4.490577,4.456694,4.424787,4.455168,4.494874,4.509291,4.587597,4.449503,4.464626,4.532022,4.512483,4.509224,4.512036,4.451531,4.418584,4.43923,4.48635,4.459401,4.41671,4.42458,4.478079,4.467381,4.451835,4.47767,4.495234,4.482214,4.424787,4.581517,4.474034,4.46287
NREP-AS1,4.492219,4.479914,4.489738,4.531882,4.500945,4.44608,4.452928,4.468726,4.43894,4.428335,4.50584,4.507064,4.466118,4.479221,4.437278,4.47219,4.492644,4.55014,4.522025,4.53926,4.550681,4.464626,4.436432,4.468131,4.473853,4.480202,4.482522,4.415971,4.492941,4.478776,4.427915,4.466948,4.537228,4.426312,4.4133,4.443574,4.457766,4.446822,4.454142,4.449133,4.479955,4.461394,4.388744,4.439447,4.496085,4.466118,4.450405,4.446672
LINC01256,4.584022,4.513861,4.47767,4.500815,4.504983,4.500337,4.485894,4.580528,4.540871,4.521206,4.565223,4.471151,4.481596,4.516555,4.570609,4.600785,4.542253,4.512349,4.484318,4.536708,4.550681,4.536356,4.531556,4.49434,4.463379,4.522846,4.497028,4.534217,4.528267,4.513057,4.519207,4.568484,4.489402,4.561033,4.492644,4.494468,4.483904,4.511414,4.551694,4.549994,4.44449,4.536756,4.517176,4.538638,4.55546,4.527431,4.474034,4.513861
ADPGK-AS1///ADPGK,4.458343,4.43818,4.418176,4.499003,4.43894,4.522666,4.411447,4.438757,4.453535,4.452569,4.499047,4.456464,4.400223,4.404503,4.427637,4.456121,4.47087,4.440172,4.409046,4.40967,4.405322,4.37656,4.411546,4.400631,4.417144,4.522846,4.410884,4.447972,4.490577,4.52944,4.457978,4.486682,4.426207,4.432756,4.421592,4.400473,4.396412,4.47087,4.459498,4.421217,4.446227,4.44645,4.409506,4.442837,4.431711,4.419312,4.480202,4.474843
NBEAL1,4.8063855,4.728277,4.664703,4.8253655,4.667347,4.831891,4.5956835,4.719839,4.6400985,4.5758385,4.640685,4.5734765,4.632835,4.615464,4.682392,4.636907,4.7114915,4.7362195,4.646712,4.600137,4.6703675,4.719964,4.5659155,4.677063,4.7812545,4.783013,4.7026375,4.6375215,4.9070435,4.746062,4.7260715,4.808215,4.6089065,4.7181965,4.665996,4.783652,4.8220105,4.823278,4.732703,4.778763,4.6346735,4.6911425,4.8120365,4.7037745,4.7692255,4.728107,4.668439,4.8207185
HOTTIP,5.4547535,5.0260535,4.947019,4.8550945,4.7869525,5.092371,5.0100035,4.8611325,5.15975,4.8813825,4.9914755,4.8066555,4.7850285,4.8242765,4.8376465,5.019081,5.0558815,5.052037,4.8990475,4.8422855,5.0742165,4.978681,4.7441265,4.8285685,4.9329325,5.0328395,4.877386,4.8766825,5.084078,4.9549535,5.011698,5.1506645,4.8686205,4.7168645,4.820455,4.8385955,5.0275315,5.0848005,4.982923,4.84039,4.963533,4.981235,4.8004875,4.907732,5.035684,4.920517,4.919764,5.002066
NXPE1,4.814877,4.8282445,4.6935875,4.7287765,4.876367,4.6536245,4.709808,4.643215,4.9437905,4.838315,4.796578,4.664123,4.7397965,4.6899095,4.8311085,4.755061,4.914919,4.8686755,4.8391035,4.979015,4.9025295,4.823192,4.7374935,4.6934595,4.738612,4.812935,4.81503,4.7017865,4.935759,4.840031,4.677845,4.897003,4.685533,4.8197845,4.8052015,4.6525555,4.8388795,4.719602,4.705658,4.823621,4.8088185,4.723075,4.7024755,4.753912,4.8894095,4.8283165,4.7978795,4.7546405
LINC01043,4.50516,4.443389,4.507264,4.442215,4.449206,4.424962,4.473073,4.441849,4.47079,4.48209,4.503418,4.512171,4.503178,4.535249,4.450931,4.610522,4.46248,4.453383,4.462909,4.490321,4.465882,4.455168,4.455168,4.45123,4.448272,4.533045,4.502111,4.514401,4.541109,4.542253,4.452891,4.466948,4.572638,4.507174,4.50333,4.468885,4.457766,4.562727,4.520799,4.436593,4.500793,4.492517,4.510307,4.476621,4.492092,4.514467,4.531511,4.531511
DLEU1-AS1,4.406924,4.446822,4.489738,4.442215,4.47253,4.424962,4.415298,4.428335,4.426592,4.446414,4.494426,4.405533,4.479221,4.442033,4.408099,4.452136,4.420515,4.420024,4.427358,4.378096,4.412917,4.360272,4.415101,4.353429,4.388457,4.333625,4.423755,4.409212,4.423375,4.39526,4.371096,4.406602,4.414581,4.411197,4.416644,4.382004,4.410802,4.400854,4.361922,4.419549,4.433591,4.423134,4.380765,4.431165,4.4098,4.394654,4.426869,4.438757
MIR325HG,4.581878,4.526189,4.564469,4.516913,4.52877,4.636854,4.592856,4.51957,4.437134,4.477429,4.547529,4.442507,4.553111,4.474437,4.424047,4.440719,4.431851,4.539165,4.450819,4.476946,4.438721,4.516778,4.485228,4.408439,4.524993,4.533045,4.459459,4.485103,4.512483,4.509224,4.5032,4.576365,4.486765,4.534032,4.54845,4.504741,4.498096,4.50744,4.534829,4.573707,4.437351,4.592222,4.53109,4.525502,4.502587,4.508496,4.484359,4.5469
LOC100652930,5.31841,5.168,5.109621,5.063862,5.183248,5.125513,5.071907,5.050932,5.131723,5.393216,5.29595,5.249425,5.52403,5.300706,5.351584,5.236242,5.364059,5.423168,5.056516,4.96749,4.961811,5.008927,4.913286,5.221661,5.089364,4.858463,5.117982,5.056292,5.248478,5.190252,4.896929,5.148842,5.362703,4.874785,4.97941,5.168,4.854394,5.04269,4.985947,5.249977,5.106453,5.183401,4.898969,4.989229,4.939163,5.145615,4.875866,5.229187
ERVV-2,4.636576,4.562727,4.584834,4.535813,4.522755,4.52456,4.602827,4.542589,4.711512,4.609924,4.527894,4.721129,4.455435,4.591612,4.639833,4.604175,4.60647,4.512349,4.507855,4.634528,4.555311,4.646684,4.612163,4.614897,4.631074,4.571574,4.584623,4.619268,4.658468,4.672659,5.137384,4.824843,4.831076,4.604769,4.686884,4.678041,4.630931,4.606612,4.619765,4.554624,4.641154,4.814052,4.807338,4.677742,4.606443,4.612135,4.646974,4.754825
LINC01352,4.542066,4.620488,4.63288,4.71688,4.654024,4.667864,4.610299,4.656198,4.588175,4.794522,4.755886,4.858611,4.672967,4.978562,4.743649,4.669363,4.74569,4.704568,4.728331,4.583948,4.726334,4.669183,4.612163,4.596508,4.779799,4.740629,4.734625,4.778983,4.626515,4.580837,4.612595,4.606068,4.661218,4.612213,4.58332,4.597206,4.613316,4.684132,4.551694,4.623883,4.62971,4.674983,4.692637,4.628142,4.579394,4.508496,4.60683,4.762226
LOC338620,5.545802,6.045618,6.49385,5.985934,5.807778,5.316594,6.082675,5.605042,5.767658,5.641726,5.659058,5.763795,6.238279,6.45905,6.18276,6.06051,5.473387,5.671435,6.191587,5.936886,5.64595,5.468376,5.589413,5.965928,6.528026,6.032638,5.689562,6.477517,6.264534,6.050705,5.632063,5.595055,6.022363,6.089025,5.678596,5.778695,6.058527,6.062355,5.519167,5.426295,5.487486,6.111738,6.075206,6.286475,6.728355,6.265882,6.313217,6.302823
LOC101928002,4.412933,4.407448,4.398641,4.473272,4.455663,4.379486,4.477068,4.400285,4.444804,4.423065,4.397431,4.417908,4.410359,4.430456,4.450931,4.431816,4.464666,4.449917,4.436132,4.440391,4.408488,4.435447,4.424787,4.44586,4.419887,4.480202,4.422103,4.395431,4.488308,4.449917,4.429597,4.429915,4.422344,4.375014,4.470471,4.434787,4.402065,4.398229,4.422791,4.406634,4.403585,4.389457,4.423134,4.408292,4.423117,4.455244,4.474034,4.531511
LOC100130417,4.574603,5.314923,4.673984,4.712343,4.656892,4.82537,4.539023,4.613535,6.116619,4.803635,4.654192,4.559945,4.621207,4.571675,4.549003,5.049813,4.947382,4.733464,4.655934,4.906248,4.655494,4.526281,5.206178,4.575598,4.686392,4.846407,4.689825,4.72879,4.629822,4.769375,4.599448,4.584834,4.542968,4.631217,4.560886,4.562727,4.646742,5.402625,4.645477,4.828437,4.72882,4.674983,4.568484,4.508648,4.684529,4.554381,4.595982,4.582702
DLGAP4-AS1,4.861948,4.903724,4.721893,4.689429,4.746746,4.68885,4.720041,4.811245,4.965981,4.88993,4.79849,4.781379,4.765191,4.581543,4.849941,4.758847,4.640922,4.678825,4.687194,4.776329,4.704568,4.685228,4.675737,4.776603,4.678854,4.709616,4.636576,4.645533,4.546756,4.605877,4.748397,4.656955,4.582183,4.646918,4.621207,4.736119,4.591008,4.671523,4.653094,4.717798,4.602827,4.755621,4.73652,4.846009,4.606443,4.653035,4.818136,4.708116
LOC100127955,4.483988,4.50951,4.554624,4.572638,4.500945,4.504634,4.473073,4.575954,4.580528,4.468131,4.586181,4.460425,4.438757,4.414904,4.531858,4.557371,4.483904,4.497713,4.505424,4.49464,4.509069,4.538833,4.522984,4.411396,4.507833,4.485602,4.457766,4.497755,4.552279,4.473753,4.520979,4.446227,4.457766,4.631217,4.512392,4.452249,4.531511,4.551019,4.516555,4.606283,4.577182,4.553111,4.450856,4.543112,4.475364,4.566422,4.51939,4.46287
LOC340090,4.395134,4.359154,4.416744,4.376602,4.381236,4.39054,4.43352,4.424926,4.424702,4.428335,4.525226,4.372043,4.420704,4.428475,4.394234,4.382448,4.435626,4.466512,4.466749,4.449281,4.419752,4.380119,4.432648,4.357098,4.419887,4.421626,4.4405,4.453023,4.466157,4.409212,4.368959,4.409961,4.405924,4.47107,4.423134,4.455588,4.459576,4.430936,4.440281,4.424632,4.380031,4.383106,4.456694,4.427811,4.471351,4.407971,4.469955,4.526141
DNAH17-AS1,4.483988,4.502978,4.493025,4.471871,4.512839,4.514357,4.439301,4.544693,4.486517,4.477429,4.567734,4.507064,4.398384,4.497755,4.485103,4.519253,4.497327,4.47119,4.47259,4.524537,4.524169,4.470551,4.430545,4.436414,4.532817,4.584367,4.540303,4.441849,4.492941,4.478776,4.418193,4.503548,4.46182,4.453913,4.466671,4.443574,4.438198,4.444972,4.478079,4.461548,4.57183,4.393926,4.520979,4.490279,4.47765,4.453383,4.43746,4.504373
LOC414300,4.476621,4.643594,4.566422,4.531882,4.619875,4.634245,4.534591,4.509113,4.527246,4.513998,4.512882,4.541728,4.541875,4.535249,4.504112,4.507087,4.586029,4.636404,4.538784,4.549003,4.557722,4.481227,4.446487,4.548738,4.54946,4.614571,4.566325,4.530115,4.592907,4.549363,4.512036,4.526189,4.572638,4.5446,4.546037,4.506779,4.509113,4.583164,4.539117,4.492006,4.57183,4.555165,4.563174,4.506515,4.678825,4.54321,4.56208,4.650527
LOC101928718///FAM212B-AS1,4.653448,4.576155,4.451835,4.533941,4.52877,4.710579,4.490279,4.623217,4.664672,4.557274,4.580785,4.550732,4.61118,4.602532,4.557921,4.631074,4.545125,4.730095,4.696262,4.498659,4.507131,4.582906,4.546948,4.541587,4.558583,4.612432,4.457766,4.562522,4.519207,4.49737,4.526189,4.497284,4.468447,4.641154,4.568183,4.528128,4.63878,4.551019,4.520799,4.573707,4.638113,4.586916,4.588015,4.59535,4.508979,4.751909,4.499088,4.612595
LOC101927577,4.494126,4.50951,4.480858,4.580371,4.479955,4.442215,4.610299,4.441849,4.499003,4.465998,4.527894,4.533471,4.522961,4.529647,4.487644,4.607152,4.676831,4.496041,4.450819,4.475085,4.570204,4.481227,4.465998,4.507174,4.497755,4.503156,4.521885,4.5927,4.724214,4.515026,4.563673,4.542921,4.453763,4.521229,4.594493,4.530301,4.519707,4.482214,4.508802,4.545198,4.57183,4.566877,4.549123,4.510614,4.5927,4.527431,4.566978,4.650527
LOC101928370,5.196813,5.020279,4.899457,5.114126,5.023649,4.896081,5.056128,4.949303,4.849421,5.037,4.669541,5.294227,4.665575,4.74589,5.30298,5.356514,4.774507,4.892091,5.018804,4.840189,4.961811,4.832187,4.745819,4.871691,4.92818,5.223392,5.089483,5.17745,4.940468,5.247547,4.834222,4.792292,5.10395,5.110503,5.037687,4.789565,4.978172,4.892304,4.954309,5.27742,5.209593,4.91348,4.952934,5.183324,5.175621,4.907292,5.062751,4.896527
LOC101927334,4.515204,4.513861,4.51088,4.50982,4.487685,4.553111,4.563026,4.536334,4.466789,4.526692,4.53244,4.490031,4.488393,4.524492,4.511194,4.507087,4.536334,4.55014,4.432349,4.502805,4.628592,4.4963,4.438359,4.593665,4.436486,4.53109,4.423755,4.558067,4.557622,4.515026,4.494126,4.463106,4.517944,4.54845,4.514668,4.494468,4.466512,4.53174,4.606068,4.583794,4.544979,4.594973,4.527753,4.490279,4.458093,4.483325,4.488773,4.574367
LOC101927159,4.488101,4.549169,4.480858,4.470115,4.516913,4.606175,4.560635,4.498961,4.556734,4.596963,4.527894,4.528081,4.505469,4.446227,4.478079,4.511768,4.490577,4.402415,4.450819,4.576207,4.488226,4.559054,4.463379,4.468131,4.551402,4.559399,4.49513,4.51858,4.526141,4.519074,4.579344,4.542921,4.499088,4.474822,4.476458,4.484071,4.553648,4.558117,4.581728,4.598458,4.567229,4.525363,4.43606,4.561529,4.508979,4.56188,4.543402,4.490279
LOC101927379,4.48209,4.573707,4.424614,4.470115,4.437314,4.457308,4.514222,4.46085,4.474478,4.463496,4.451155,4.490031,4.503178,4.4401,4.513772,4.464196,4.517651,4.575801,4.466749,4.437063,4.500426,4.50982,4.442252,4.477429,4.524993,4.45896,4.459459,4.478079,4.521318,4.461548,4.456349,4.393462,4.529002,4.412685,4.510174,4.510834,4.473431,4.403761,4.455968,4.450931,4.465218,4.483946,4.444935,4.452514,4.502587,4.487644,4.465334,4.531511
LOC100130264,4.429491,4.499003,4.460154,4.50982,4.479955,4.394946,4.420704,4.502978,4.505027,4.49827,4.403761,4.484896,4.579601,4.524492,4.516148,4.509246,4.539023,4.482008,4.531511,4.480695,4.540777,4.476662,4.520071,4.473632,4.538454,4.45255,4.454596,4.469996,4.459037,4.488205,4.426347,4.490662,4.420398,4.479955,4.499088,4.448889,4.452738,4.468923,4.448813,4.471151,4.579704,4.453913,4.496987,4.490279,4.490031,4.446469,4.482173,4.46058
LOC101929371,4.529601,4.538833,4.455149,4.420279,4.483862,4.464865,4.428056,4.424926,4.414598,4.421285,4.387215,4.685411,4.592115,4.559054,4.41671,4.428335,4.427915,4.438577,4.439447,4.536708,4.473753,4.442325,4.465998,4.530767,4.421354,4.46085,4.480817,4.449578,4.375057,4.443204,4.431217,4.44801,4.376588,4.449096,4.430053,4.447007,4.529372,4.419415,4.564571,4.440281,4.413999,4.415101,4.492006,4.504418,4.487789,4.502067,4.416676,4.479041
BRCAT107,4.406924,4.391644,4.463496,4.44372,4.47253,4.410391,4.378333,4.445601,4.40019,4.405178,4.453193,4.49481,4.386719,4.452439,4.455017,4.448272,4.50982,4.417381,4.425587,4.406602,4.43352,4.462793,4.399558,4.443903,4.393988,4.476946,4.443501,4.558067,4.464314,4.456694,4.464745,4.413732,4.475005,4.440792,4.388682,4.434787,4.374013,4.438071,4.411924,4.449133,4.359382,4.471911,4.431816,4.399479,4.423117,4.419312,4.413284,4.427533
PP13004,4.43746,4.426312,4.41105,4.431816,4.421354,4.408852,4.437333,4.413402,4.437134,4.463496,4.432099,4.414182,4.42255,4.389932,4.41671,4.47219,4.422413,4.433983,4.46085,4.415433,4.419752,4.455168,4.422963,4.504895,4.388457,4.423065,4.413716,4.43409,4.442288,4.387366,4.466512,4.438757,4.51237,4.486849,4.4133,4.484071,4.397793,4.461744,4.438577,4.454634,4.477914,4.463359,4.440427,4.49643,4.414735,4.406312,4.435626,4.472749
LOC101927410,4.476621,4.500945,4.514445,4.478243,4.500945,4.555113,4.456694,4.536334,4.511902,4.495956,4.445526,4.600192,4.647088,4.490619,4.589141,4.547963,4.473032,4.499561,4.536334,4.458497,4.555311,4.516778,4.600516,4.546279,4.555311,4.511902,4.546611,4.580164,4.583896,4.535389,4.533471,4.600944,4.602532,4.542589,4.455244,4.502763,4.756158,4.519253,4.560142,4.529139,4.533256,4.461394,4.547236,4.534217,4.515292,4.512392,4.503548,4.653504
