symbol,GSM1480091,GSM1480092,GSM1480093,GSM1480094,GSM1480095,GSM1480096,GSM1480097,GSM1480098,GSM1480099,GSM1480100,GSM1480101,GSM1480102,GSM1480103,GSM1480104,GSM1480105,GSM1480106,GSM1480107,GSM1480108,GSM1480109,GSM1480110,GSM1480111,GSM1480112,GSM1480113,GSM1480114,GSM1480115,GSM1480116,GSM1480117,GSM1480118,GSM1480119,GSM1480120,GSM1480121,GSM1480122,GSM1480123,GSM1480124,GSM1480125,GSM1480126,GSM1480127,GSM1480157,GSM1480158,GSM1480159,GSM1480160,GSM1480161,GSM1480128,GSM1480129,GSM1480130,GSM1480131,GSM1480132,GSM1480133,GSM1480134,GSM1480135,GSM1480136,GSM1480137,GSM1480138,GSM1480139,GSM1480140,GSM1480141,GSM1480142,GSM1480143,GSM1480144,GSM1480145,GSM1480146,GSM1480147,GSM1480148,GSM1480149,GSM1480150,GSM1480151,GSM1480152,GSM1480153,GSM1480154,GSM1480155,GSM1480156,GSM1480162,GSM1480163,GSM1480164,GSM1480165,GSM1480166,GSM1480167
MSANTD4,8.5462,8.316792,8.700786,8.406295,8.376161,6.830429,8.347393,7.865917,8.813335,7.792125,8.60533,8.522716,8.443917,8.571176,8.857391,7.327735,7.730806,6.33282,7.780187,8.201633,8.434156,7.716887,8.650748,7.804943,7.669712,7.264545,6.966343,8.146411,8.101518,7.488172,8.430386,8.222013,6.366427,7.533793,8.276477,8.854325,8.343597,8.848126,8.578345,7.625925,8.625537,8.789381,8.302445,7.825416,6.724807,6.289923,4.955537,8.810458,8.609113,8.381576,7.536294,8.081505,6.972591,8.492367,8.200773,8.238007,8.076801,7.506959,8.477694,7.329332,8.708246,7.962076,8.670347,7.594604,8.359532,8.28183,8.560989,9.137174,8.123754,8.306803,8.443704,8.4316,8.05883,8.963207,8.472592,8.41576,8.233712
STOML1,7.674617,7.284849,7.158044,6.241663,7.122431,7.532281,7.094771,6.102508,7.499171,6.048991,6.660386,7.205333,6.580844,7.216009,6.784973,5.050263,6.038414,4.778772,6.915001,7.412274,6.730391,6.220995,7.355824,6.482785,5.672221,5.863541,5.853377,6.743715,6.391594,6.579789,6.919719,5.535772,5.79785,5.95566,7.005448,7.440269,6.53783,7.459659,7.387132,6.428522,7.239099,7.176844,6.406663,5.917657,4.666582,6.149498,4.760187,7.354279,7.260299,6.470136,5.860671,6.355749,6.297759,7.347496,7.03634,6.166895,6.603557,6.693514,7.430456,4.694374,6.758191,6.670392,7.081726,7.147973,6.984253,6.044113,6.657616,7.149617,6.69712,6.882554,6.890533,6.902513,7.337985,7.495589,7.295109,7.584815,7.319935
KRTAP19-1,5.001587,4.849532,4.64719,4.877798,4.936384,4.773593,4.738239,4.943101,5.090998,4.807021,4.703979,4.739889,4.972763,5.11933,4.561911,4.746182,4.603789,5.046962,4.646122,4.62882,4.630636,4.58598,4.777789,5.040304,4.866879,5.044579,4.878624,4.713443,4.736303,4.733991,5.000992,4.591199,4.628162,4.59257,4.665625,4.940926,4.714805,4.964427,4.693975,4.923654,5.224052,5.016526,4.649449,4.943934,5.164784,5.298128,4.855544,4.901029,4.919695,5.056223,5.007243,4.854897,4.849561,4.713169,5.026085,4.702399,4.921898,4.649449,4.8,4.97316,4.790884,4.983816,4.68961,4.681516,4.695209,4.822029,4.898369,4.655965,4.673067,5.013263,4.659668,4.840161,4.729187,4.737791,5.253356,5.337067,4.96247
LOXHD1,4.8522595,4.9422305,4.9334985,5.2020455,4.896372,4.866198,4.792996,5.026333,4.921413,4.7425495,4.9150525,5.0090675,4.845669,4.87066,4.8232215,4.878456,4.9434,4.770367,5.037026,4.9625695,4.8903765,5.183105,4.8304,4.9734305,4.6424975,4.787128,4.826316,4.8338185,4.8854235,4.9027905,4.668717,4.7173695,4.859401,4.7338395,5.0899265,5.1318845,4.7552,4.7505515,4.6944965,4.749033,4.650275,4.933419,4.8307935,4.8456525,4.728329,4.719006,5.087823,4.8108875,4.7541035,4.788867,4.9067375,4.7674995,5.3341115,4.6665965,4.824205,4.951552,4.8074705,4.8904665,4.86028,4.684639,4.755198,4.690034,4.9324635,4.889302,4.824848,4.917603,5.062415,5.071099,4.7326555,5.011334,4.9611325,4.785294,4.8731265,4.7834285,4.8200755,4.5901165,4.686099
RLF,6.482995,7.0289,6.95498,6.67053,6.421242,6.983521,6.868212,6.477474,6.741687,6.903695,5.915999,6.950632,6.899465,6.852932,6.729782,7.308255,7.295264,7.724955,6.538131,6.478081,6.775013,7.214521,6.992383,6.425,6.917606,6.463504,7.169178,6.346693,6.749958,7.183259,6.958803,6.323212,7.091966,7.137559,6.756789,6.84955,7.184805,6.791819,7.220086,6.768559,6.87686,6.732567,6.882864,7.482332,7.118688,7.585888,8.266134,7.357128,7.034612,6.602093,7.08064,7.0862,7.232822,6.408252,7.079082,7.125178,6.639982,6.667237,6.987291,6.629232,6.486567,6.965421,7.167191,6.435194,6.596678,7.214988,6.071948,6.364366,6.798143,6.881172,6.433181,7.196227,6.690862,7.051517,6.64375,6.312973,7.207794
KIAA1456,4.534347,4.566333,5.067606,4.891957,4.541342,5.047868,4.757115,4.630195,4.864381,5.015392,4.69295,4.994127,4.486819,4.920744,4.767496,4.700081,4.867652,4.634067,4.627482,4.764999,4.559311,4.564545,4.855667,4.729091,4.715058,4.659344,4.714852,4.801743,4.513147,4.567102,4.693341,4.697598,4.795795,4.893941,4.901235,4.500216,4.718668,4.664092,4.794035,4.930853,4.966979,4.774517,4.812722,4.812321,4.648602,4.836944,5.047431,4.6473,4.594779,4.838977,4.772412,5.101578,4.684605,4.786538,4.723635,4.928127,4.541258,4.826286,4.620226,4.701744,4.875408,4.70044,5.001214,4.662399,4.861647,4.668796,4.905017,4.876848,4.684649,4.594788,4.540005,4.655762,4.807872,4.803906,4.835561,4.686658,4.568673
CLIP2,6.921973333,7.032845333,6.591215667,6.291356,6.515263,6.342243,6.861396333,6.513449667,6.314916667,6.467164667,6.234866667,6.570714333,6.267993333,6.683196333,6.396973667,6.212531,6.293576667,5.395815,6.57028,6.398598,6.449227667,6.518871,6.840132,6.521365333,6.507954667,6.654772,6.010748667,6.281216,6.387537333,6.804240667,6.490466667,6.500071,6.109422333,6.117986333,6.524115333,6.752147333,6.480121667,6.390460333,6.485695333,6.356611667,6.812156667,6.814093333,6.597594,6.612971333,6.744119,6.553956667,5.954282333,6.98788,6.963280333,5.704754333,6.571865333,6.278847,6.682075667,6.854571333,6.474823,6.494386,6.093491,6.469405667,6.896702,6.159986333,6.549911667,6.458827,6.339912667,6.941463667,6.374884333,6.101337333,6.529376667,6.738754333,6.268219667,6.592212333,6.322907,6.477721333,6.510282,6.781199667,6.969188667,6.771310667,6.870289
GPNMB,11.314072,10.6156645,11.0344395,10.173402,10.7656575,11.0831345,11.360639,11.378274,10.6923815,11.4408295,10.4154815,11.5353135,10.6576,11.459764,11.9139575,9.720728,10.3202175,9.771247,10.5404405,10.878791,10.960024,10.9987815,11.328252,10.9386475,9.8363335,10.8154355,10.7195155,11.0243595,10.7840425,12.092547,10.978129,11.171262,10.6220535,10.6481365,11.0851455,11.1849325,11.3937005,10.61483,11.485285,10.885762,11.769072,10.793104,10.716832,9.874136,8.4673665,11.465781,10.0629235,10.9334315,11.1112685,10.2262165,10.5647935,10.727091,9.9168015,10.406348,10.5399385,10.545391,10.2111485,10.6839535,10.597669,9.860484,10.654771,10.317336,11.131693,9.434449,10.406222,11.494795,10.916373,11.0826975,10.6265845,11.1452385,10.318143,11.8268405,10.3616655,11.2336595,10.7750425,10.9242155,11.176448
S100P,8.199458,11.28872,10.284378,11.243954,10.818059,11.755738,8.304621,11.539539,9.129279,10.234268,9.247591,8.562579,7.830804,8.324688,7.157506,11.173768,9.107108,9.094728,11.194871,6.857099,9.204974,11.194871,9.618445,10.952754,11.05372,11.598591,11.661034,10.594196,10.131663,10.335724,8.429767,10.145095,12.92603,11.450678,9.720852,9.79466,10.310747,9.368979,10.055462,10.323797,8.950707,4.835363,11.961571,9.632597,12.056056,14.201596,12.775852,10.20707,6.248198,9.583551,11.121799,11.612585,13.174462,6.026282,11.930725,10.400064,10.663418,10.8907,5.548584,10.71357,5.725176,12.821029,10.577983,12.020756,8.54402,12.605887,10.156974,8.920915,12.718906,6.847933,10.929832,10.349562,10.705886,8.20875,8.946761,10.830989,12.234602
WTIP,6.4534735,6.387738,6.458553,6.4643985,6.4873245,6.6117705,6.990932,6.625901,6.6275395,5.996622,6.772141,6.547748,6.7379485,6.197287,6.4490785,6.074503,6.4796655,6.053961,6.583454,6.031474,6.3917315,6.0082455,6.133758,6.2029205,6.585049,6.075882,6.2169955,6.1416155,6.2239805,6.36587,6.014354,6.2525585,6.366577,6.134055,5.909506,6.30266,6.0989205,6.5483335,7.036644,6.3171,6.5088415,6.71721,6.582214,6.29603,5.5806075,6.5185965,6.498139,6.6411455,6.3619225,6.664251,6.7875675,6.3014495,6.223539,6.4742815,6.3607695,6.5726455,6.5262025,6.8206125,6.666271,6.84934,6.924561,6.2070735,6.247691,5.845848,6.4810025,5.925745,6.7034405,6.63304,6.244587,6.1882165,6.2634995,6.2942495,6.7078685,6.5269575,6.96092,6.242376,6.1018475
DOCK6,7.401077,7.064977,6.115462,6.408053,6.338607,6.408053,7.185455,7.099294,6.878222,6.351771,6.647519,6.881315,6.902012,6.59603,6.714458,5.002957,6.672551,4.683198,6.676189,6.867547,6.828304,5.617408,7.484044,6.930103,6.145187,6.396297,6.271452,6.126324,5.891639,5.913454,6.811278,6.807421,6.338931,5.498161,6.631679,7.413253,6.040684,6.725887,6.917893,6.222207,6.914411,7.52466,6.517852,6.165729,4.964362,6.740882,5.829723,6.61404,6.693668,6.14113,7.506083,6.418192,6.00702,6.948647,6.229506,6.865243,6.716934,6.86931,6.912258,4.915425,6.795802,6.496196,5.936086,7.455945,6.622653,5.472426,6.388863,6.733034,6.023223,6.925132,6.825731,7.016538,7.317071,7.081892,6.857955,7.074078,6.51634
SPG20,7.093352,7.354405,7.147848,6.964169,7.456195,7.926306,6.875585,7.277682,7.658349,7.10381,6.948518,7.181305,7.297975,7.507247,7.057556,5.376089,6.483893,6.042755,6.127058,6.946879,7.850571,6.337069,7.615148,7.191095,6.449778,6.210421,5.885545,7.236511,7.249239,5.980281,7.391524,6.969261,6.288822,6.58855,7.424323,7.459659,7.321774,7.475458,7.040665,6.117678,7.671068,6.974425,7.171077,6.721333,6.218516,7.597857,5.345185,7.553989,7.356213,7.029237,5.786828,7.166018,6.723912,7.711936,7.230092,7.601658,6.962059,6.456458,7.326486,4.960784,6.813261,7.037403,7.671808,7.149617,7.483406,7.097558,7.42465,7.008645,7.361076,6.562664,7.28127,6.562971,6.962788,7.448595,7.218628,7.006774,6.902012
OR5D14,5.255598,4.819943,4.998671,4.68269,5.014837,4.665956,4.688001,4.922507,4.946282,4.749912,4.8652,5.223913,4.891633,4.892685,4.950897,5.477132,4.79902,4.770713,4.812697,4.755114,4.711433,4.861776,4.999142,4.712893,4.956033,5.215685,5.213128,4.836836,4.742447,4.806759,4.719972,4.606201,4.772412,5.350389,4.760459,5.233711,4.565206,5.030813,5.122488,5.108208,4.679414,5.354854,4.806994,4.926944,4.930853,4.996445,4.974248,5.199215,4.980396,4.737575,4.868406,4.835534,5.186324,4.864006,5.006566,4.926205,4.818199,4.950371,5.156986,4.75449,4.934212,5.048569,4.828663,4.773432,4.799046,4.716768,4.816812,4.869465,4.913233,5.853442,4.706888,5.499958,5.421889,5.153464,4.870949,4.77031,5.199601
IFITM1,11.279344,10.917582,12.075239,12.398924,11.909146,12.015967,11.638178,11.086656,12.147978,11.947407,11.239381,11.164684,11.87373,11.266024,10.089264,12.868808,12.533094,12.601845,11.751842,11.926529,11.955639,12.468621,11.580942,11.463776,12.293093,11.686889,12.341949,11.478691,11.848788,11.738038,11.264415,11.632607,10.097146,12.203737,11.521907,11.358481,11.798425,11.61772,11.713775,12.305977,11.397979,11.907118,10.921348,11.846604,11.865616,10.22498,13.83348,11.197694,11.256884,11.612585,11.92864,11.01468,10.360934,11.650366,11.225586,12.114423,11.47061,11.650366,12.261607,12.049494,11.913323,10.647591,11.045376,12.244379,11.589915,11.407161,11.372892,11.437176,11.220963,11.584585,11.15823,11.671521,11.173768,11.453924,11.5665,11.162051,10.182436
CENPA,4.654561,4.6813135,4.6143625,4.77195,4.6035545,4.60496,4.7986845,4.8500705,4.7898925,4.695018,4.6305805,4.544158,4.6726135,4.5961645,4.583597,4.651688,4.6351685,4.5679315,4.615617,4.584668,4.620327,4.6111605,4.6166395,4.5248975,4.550843,4.6009655,4.555419,4.680948,4.5708935,4.595956,4.5558975,4.6217285,5.036589,4.5861295,4.557784,4.542974,4.5746495,4.6062745,4.723595,4.598555,4.694395,5.1799915,4.520269,4.5841745,4.5222675,4.751558,4.5053315,4.5627325,4.6357645,4.7428965,4.563775,4.614917,4.7359855,4.548815,4.6209705,4.9107225,4.6603805,4.63488,4.5555635,4.8186235,4.761789,4.6471915,4.6448405,4.5725575,4.586385,4.6164575,4.57475,4.699099,4.767444,4.5890375,4.4885485,4.781319,4.6288125,4.7887305,4.731593,4.66145,4.602299
FAM78A,5.214604,5.012026,4.729187,5.878843,5.630592,5.489383,5.210247,5.117338,5.505126,5.605899,5.087841,5.693662,5.423787,4.923152,5.122451,5.954047,5.479054,5.367404,5.56485,5.104285,4.932173,6.31036,5.34187,4.85892,5.903571,5.102293,5.563064,5.032807,5.582102,6.327847,5.827622,5.765088,4.897784,5.815583,5.477852,5.325768,5.175248,5.470069,4.857528,5.184582,5.534867,5.090694,5.416673,5.328588,4.849449,5.634351,4.921136,5.728549,5.760574,5.406639,5.828621,4.896659,5.034804,4.992574,4.884183,4.600006,4.951173,5.747985,5.231523,6.856945,4.737791,5.404113,5.200192,5.502589,5.087298,5.579064,5.401101,5.506022,5.312545,5.684772,5.298109,4.965156,5.550139,5.644949,5.432712,5.239718,4.92228
TNFSF10,8.727372,11.475234,8.995506,10.7955,10.454741,12.214656,8.976294,10.933748,8.830636,9.971037,9.677609,9.058065,9.460108,8.553955,10.073159,10.911732,9.890183,11.258366,10.767631,9.394635,9.380573,10.617973,9.999335,11.340154,11.412025,11.526556,10.923797,10.182436,10.146255,10.570175,9.188797,9.520685,10.483608,10.886928,10.999492,10.714667,10.35333,9.587787,9.730663,10.18329,8.970936,8.912368,12.088951,10.748681,11.818347,9.59123,11.702883,7.94361,8.660866,9.604204,9.720546,11.527978,12.57112,7.904369,11.018247,9.978892,10.061494,10.724733,8.253171,10.9391,8.942994,11.232353,8.725281,12.366127,9.459455,10.526551,9.291075,9.859428,11.924294,9.131255,8.820278,10.133225,11.32636,8.770942,9.371779,9.913886,9.789377
SIAH2,7.463846,7.606262,8.63906,7.455283,7.737182,7.142553,7.520405,7.622412,7.751543,7.833686,7.56395,7.883935,7.9957,7.659211,7.855361,9.292381,8.386066,9.088698,8.094574,7.1677,7.324641,8.668189,8.002313,7.68178,9.782813,7.937501,8.8008,7.811596,7.670034,7.882253,8.145994,7.759515,8.657997,8.50562,8.00327,8.076454,8.482833,8.098496,8.179339,8.573907,7.335371,7.551225,8.175145,9.003085,10.981081,8.937104,9.364828,8.631018,7.699375,7.55369,9.825972,7.662082,8.084566,7.924048,8.053202,7.832132,7.259779,7.520706,7.717524,10.280017,7.226124,8.032764,7.450567,8.366758,6.790804,8.180728,7.203872,7.907514,8.335407,8.247735,7.852988,7.499694,7.569617,7.848455,7.981807,7.698103,7.51799
GOT2,9.402832,9.330855,9.237675,8.917255,9.099306,9.131066,9.175337,9.311146,9.084124,8.901156,9.297952,9.297374,9.392711,9.603868,9.093894,8.972927,9.023304,8.144644,8.969201,9.447128,8.848126,8.580583,8.928012,9.062491,8.954757,9.072179,9.120699,8.979018,8.905586,8.985054,9.016424,9.516096,9.177762,8.916864,9.074756,8.965892,8.940717,8.929811,9.421517,8.989956,9.255074,9.765627,9.116421,8.595346,8.403454,9.178771,8.044656,9.311621,9.3666,9.0686,8.33388,9.376184,9.000354,9.111979,8.915933,9.333869,9.038263,9.313408,9.506643,8.344557,9.159841,9.245009,8.836197,8.508699,9.187678,8.994955,9.267668,9.428441,9.284362,9.292103,9.06536,9.234459,9.12718,9.287028,9.23878,9.4373,9.239799
TAS2R14,4.794738,4.622766,4.630802,4.694043,4.830834,4.742826,4.786461,4.963164,4.668885,4.900975,4.895568,4.82723,4.592844,4.811571,4.801437,4.885124,4.782766,4.587095,4.986669,4.70063,4.698944,4.705613,4.511941,4.610826,4.764554,4.715242,4.876443,4.673965,4.626773,4.708532,4.690608,4.556652,5.022592,4.543311,4.547698,4.498637,4.580085,4.985517,4.655741,5.027272,4.928824,4.76218,5.051764,4.761568,4.825096,4.923519,4.48769,4.839223,4.638895,4.92858,4.798994,4.729187,4.973209,4.732792,5.109433,4.903243,5.041735,4.923122,4.892714,4.752174,4.719352,4.556528,4.9762,4.899387,4.844613,4.848062,4.931472,4.943271,4.883338,4.93684,4.694778,4.743021,4.831849,4.756994,4.602987,4.958589,4.590318
DNASE1L2,4.633318,4.630475,4.514222,4.592543,4.473043,4.622276,4.569744,4.490669,4.520255,4.438576,4.463498,4.662109,4.501276,4.457721,4.487986,4.586755,4.408731,4.577299,4.5166,4.525274,4.511227,4.494812,4.610592,4.525349,4.570546,4.60477,4.48999,4.535302,4.44002,4.490845,4.562288,4.588152,4.514,4.557477,4.502507,4.608781,4.578455,4.481754,4.493679,4.538185,4.426522,4.59592,4.517646,4.60546,4.45667,4.463362,4.525662,4.533541,4.598857,4.438991,4.466802,4.439112,4.510851,4.485587,4.519563,4.551894,4.543626,4.480055,4.500408,4.574503,4.430737,4.550867,4.590971,4.679835,4.476249,4.490071,4.538603,4.562503,4.501437,4.568508,4.473636,4.604386,4.628249,4.465824,4.459495,4.584729,4.701016
SLC29A4,5.166672,5.330374,5.420951,4.607988,4.7791735,5.069185,5.0682485,4.9392925,5.2303125,5.04701,4.8167025,4.9924625,5.1145295,5.2436915,4.8398635,5.284262,4.8715015,5.015241,4.7491565,4.976207,5.006645,5.1831175,4.831717,4.8530085,4.6553245,5.273629,4.8911265,4.816816,5.005074,4.726444,4.7429485,4.922399,4.7586355,5.017777,4.937703,5.429126,4.9605325,5.0436685,5.1851185,4.940475,5.3404415,5.2905945,4.8766145,5.2836495,4.708148,5.1375045,4.8950405,5.362588,4.954309,4.8571905,5.3264395,5.208852,5.0872375,5.221218,5.0926225,4.795966,4.8129655,5.093587,5.1363625,4.830038,4.8854365,4.9405725,4.9402905,4.6305135,5.029774,5.206782,4.7815805,4.9607415,5.0731625,4.9090695,4.9519145,5.2871625,5.382424,5.244322,5.1174325,5.1045605,5.1329635
COQ3,6.641681,6.890533,7.139779,6.618106,6.726391,7.177634,6.748731,6.587499,7.236834,6.768319,6.77068,7.156318,6.657356,6.405316,6.21898,5.750553,6.275171,6.412605,6.509148,6.84642,6.829442,6.594355,6.666351,5.916579,6.187796,6.480651,6.225556,6.817053,6.981032,6.62424,6.792596,6.407039,6.629336,6.003396,6.334095,6.826292,6.671486,6.731044,7.340427,6.692864,6.552033,6.750896,6.529263,6.592959,5.402723,6.386127,5.743812,6.968423,6.62348,6.946294,5.735841,6.940396,6.356833,6.335968,6.076466,6.2945,6.538503,6.949632,6.243415,5.785085,6.893001,6.433441,6.232983,6.830972,6.538282,6.633962,6.885535,6.873389,6.453153,6.77743,6.838954,6.586271,6.433798,6.648788,6.222907,6.86931,6.793069
YEATS4,6.718144,5.866221,6.36364,6.243797,6.615178,6.62348,6.649983,6.726524,6.702002,6.972591,6.854001,6.697534,6.092236,6.470854,6.131052,6.304556,6.481425,6.999018,6.140434,6.763251,7.191095,6.88211,6.084211,6.589444,5.982872,6.506526,5.921893,6.788807,6.860415,6.400257,6.884569,6.416978,7.1891,7.140258,6.365342,6.702632,7.040665,6.818049,6.51774,5.171168,6.690699,6.896253,6.473594,6.976643,6.025895,7.266494,5.423998,6.147715,6.804466,6.474235,5.508317,6.869991,6.911084,5.991518,6.958667,6.793069,6.832929,6.839894,5.624686,6.52687,7.255684,7.005069,6.817243,7.079082,6.513116,7.081726,6.902513,6.542486,6.822458,7.191095,7.236225,6.743575,6.608353,7.191428,6.007234,6.141872,6.697534
DCUN1D4,7.2839415,7.639472,7.2441125,6.823518,7.327906,7.4859825,7.222448,6.8692885,7.1844285,7.108415,7.339635,7.222122,7.206907,7.1768685,7.7886155,6.038493,6.6206685,6.0993435,6.5975195,6.809054,7.088981,6.4203975,6.8102185,7.204949,6.536954,6.676204,6.486648,6.5065475,6.803481,6.436978,7.020972,7.3096235,6.258888,6.499659,7.311475,7.3938715,7.3840175,7.208439,6.9951115,5.808606,7.095573,7.42046,7.077742,6.913271,6.205611,6.7577335,5.789508,7.1633605,6.873996,7.054045,6.6737115,6.88028,6.7681955,7.4303615,6.7499335,7.2260825,7.242767,6.6271395,7.4449775,6.31918,6.8959855,7.0903645,7.4220055,7.0746665,7.3333545,6.914502,7.4035215,7.1089055,6.867038,6.776643,7.2213635,6.5588425,7.565792,7.0966135,7.023576,6.885576,6.9593035
GABRA4,4.739662,4.553749,4.602788,4.467914,4.532376,4.388071,4.556161,4.538185,4.507871,4.613287,4.605943,4.564959,4.728078,4.568326,4.472614,4.614581,4.5592,4.555495,4.668586,4.543595,4.568491,4.575486,4.46254,4.682593,4.506439,4.533746,4.492279,4.489726,4.503509,4.488731,4.501015,4.47954,4.606818,4.586596,4.483766,4.508068,4.533746,4.501524,4.536371,4.496805,4.497283,4.460373,4.417783,4.53871,4.542455,4.526656,4.665534,4.4937,4.498732,4.608091,4.468957,4.595675,4.764317,4.507977,4.457929,4.560366,4.539186,4.636346,4.849642,4.716768,4.550016,4.481192,4.668108,4.708956,4.488784,4.558565,4.549288,4.483713,4.56721,4.504815,4.460241,4.495328,4.676628,4.512153,4.691009,4.481206,4.596487
EMD,10.343311,9.900488,10.880688,10.149105,10.189186,10.236036,10.451156,10.131663,10.380246,9.987088,10.308108,10.314426,10.39821,10.000549,9.431888,9.946116,10.324793,9.56739,10.094669,10.197354,10.091018,10.112869,9.99089,9.736397,9.681881,9.812285,9.976006,9.978133,9.938432,10.061885,10.705886,10.194717,10.120534,10.078315,10.17122,10.070419,9.826777,10.368194,10.62123,10.115261,10.209578,10.316324,10.015132,9.884189,9.873548,10.328214,9.307082,10.575291,9.825972,10.620095,10.632899,9.862728,10.209578,10.690615,10.132551,10.012075,10.177754,10.320343,10.257489,9.77117,10.400064,10.303813,10.259075,10.056141,10.152423,10.315555,10.629183,10.452162,9.63682,10.180106,10.492121,10.029841,10.007113,10.428753,10.46986,10.323797,10.020677
KRT77,4.532661,4.618502,4.567077,4.57031,4.52723,4.555272,4.397489,4.520938,4.510788,4.682496,4.520269,4.49303,4.483426,4.639762,4.452216,4.826963,4.439605,4.592914,4.474979,4.422533,4.692794,4.462606,4.487073,4.537173,4.53595,4.493935,4.406488,4.710221,4.662738,4.533452,4.594228,4.450051,4.511625,4.540723,4.461104,4.48374,4.595957,4.398654,4.588,4.470342,4.470108,4.508146,4.515675,4.512281,4.650939,4.496373,4.649066,4.558419,4.471672,4.453661,4.937639,4.60546,4.48463,4.615632,4.575802,4.558825,4.551791,4.458272,4.473297,4.532966,4.467265,4.487736,4.645601,4.498309,4.490564,4.712036,4.498514,4.510274,4.566433,4.49584,4.511241,4.532958,4.964651,4.733193,4.618126,4.595811,4.632048
RFTN2,5.792863,5.948977,5.271294,4.969346,6.455565,6.306283,5.742931,5.607698,6.326847,5.654372,5.764389,5.363675,6.43475,5.574467,6.325844,4.652995,5.313992,4.676351,5.647846,6.264275,6.057806,5.037571,5.431889,5.909685,5.004522,4.999681,5.082492,5.510188,5.64481,5.359745,6.185855,5.975008,6.855571,5.038928,6.224869,5.86234,5.152092,6.300983,6.298706,5.095938,5.197454,6.192475,5.73648,5.455085,4.668087,5.196529,4.590062,6.533684,5.518031,5.9156,5.483915,5.82378,6.359612,6.07217,5.288933,5.872783,6.2617,6.154483,6.4509,4.675907,6.502722,6.720499,5.812244,5.553799,6.347083,5.079764,5.894575,5.999685,5.858953,6.593405,6.939351,6.066712,6.891953,6.127165,6.370999,6.385713,6.276052
KRT81,4.613082,5.525836,5.074476,5.063545,6.060289,5.778221,5.770569,5.31146,6.450441,5.886775,6.777959,4.594155,6.231112,4.766203,4.813702,5.610692,6.014663,4.684843,6.37623,5.40396,5.574083,5.454842,4.674234,4.884496,6.570109,5.989363,6.416978,6.474077,6.0534,6.112947,4.771438,5.501067,8.119031,5.940671,4.77708,4.980839,5.035003,6.292236,4.827669,4.890921,4.981433,5.035088,4.764948,4.779704,5.902276,7.942993,5.667006,5.36146,6.415456,7.226687,4.707126,5.70525,7.051517,5.108509,7.260726,5.725228,6.489808,6.856444,4.518619,6.812752,7.90564,7.222447,6.647911,6.083582,6.725551,7.758222,6.2945,5.200135,7.69795,5.684772,6.480651,5.839623,4.937607,5.543679,5.99,7.182131,8.242449
TSKU,13.170172,11.534814,12.444716,11.632607,12.018439,12.285014,12.211784,11.808541,11.8676,11.056162,12.3476,12.666334,12.33702,12.694096,12.971082,8.764966,11.32636,8.740098,11.625444,12.178491,12.114423,11.506561,12.49221,12.427623,11.137005,10.49261,10.539305,11.463776,11.693675,11.321816,12.703334,12.520371,10.364686,11.508523,12.049494,12.734238,11.763926,12.114423,13.059116,11.490068,12.55803,12.60941,11.881767,10.611377,10.629648,11.0839,8.326283,12.415459,11.896807,11.487119,12.709985,11.089106,11.213578,12.116969,11.941575,11.332013,11.239381,11.422248,12.854388,9.589873,11.410307,12.065674,12.110293,11.310623,12.162171,11.323282,11.898742,12.799324,11.361712,12.65962,12.209193,11.853153,11.074511,12.533094,13.174462,11.984231,12.724853
